1708141605.704467 (us,sy,ni;)[]  1.9,  1.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  6.2,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  5.8,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0; 98.1,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  3.8,  1.0,  0.0;  0.0,  0.0,  0.0; 24.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  3.9,  0.0;
1708141606.749123 (us,sy,ni;)[]  0.9,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  5.1,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.9,  0.0,  0.0;  0.0,  0.0,  0.0;  2.9,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  0.9,  0.0;
1708141607.793823 (us,sy,ni;)[]  0.0,  3.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  7.1,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  5.8,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0; 98.1,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  2.9,  0.0,  0.0;  0.0,  0.0,  0.0; 25.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;
1708141608.838534 (us,sy,ni;)[]  1.0,  3.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  6.1,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  7.5,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  3.8,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  1.9,  0.0;
1708141609.883233 (us,sy,ni;)[]  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  6.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  6.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 97.1,  1.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  4.8,  0.0,  0.0;  0.0,  0.0,  0.0; 21.2,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;
1708141610.929069 (us,sy,ni;)[]  1.0,  2.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  6.7,  0.0;  1.0,  0.0,  0.0;  0.0,  0.9,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  1.0,  0.0;  0.0,  0.0,  0.0;  1.9,  1.0,  0.0;  0.0,  0.0,  0.0;  1.0,  1.9,  0.0;
1708141611.975526 (us,sy,ni;)[]  1.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  4.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  5.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 98.1,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  4.8,  0.0,  0.0;  0.0,  0.0,  0.0; 23.8,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141613.021157 (us,sy,ni;)[]  1.0,  2.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.9,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  2.9,  0.0,  0.0;  0.9,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141614.065987 (us,sy,ni;)[]  1.0,  3.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  3.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 98.1,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 20.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  3.8,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141615.110566 (us,sy,ni;)[]  0.0,  3.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  5.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141616.157399 (us,sy,ni;)[]  1.9,  2.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  2.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  2.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 98.1,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 16.3,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  4.8,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141617.203810 (us,sy,ni;)[]  0.0,  3.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  2.8,  0.0;  0.0,  1.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  5.8,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  0.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.9,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  2.9,  0.0;
1708141618.248155 (us,sy,ni;)[]  0.9,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  3.8,  0.0;  0.0,  3.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  3.8,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  3.8,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  2.9,  0.0;
1708141619.292375 (us,sy,ni;)[]  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 98.1,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  2.9,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.9,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  3.7,  0.0;
1708141620.336447 (us,sy,ni;)[]  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  6.2,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  8.7,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  0.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  2.9,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141621.380729 (us,sy,ni;)[]  1.0,  2.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  1.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  0.9,  0.0;  0.0,  0.0,  0.0;  1.9,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 98.1,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0; 20.2,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.9,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  3.8,  0.0;
1708141622.425193 (us,sy,ni;)[]  0.0,  0.0,  0.0;  1.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.9,  1.0,  0.0;  0.0,  0.0,  0.0;  1.0,  2.9,  0.0;
1708141623.469832 (us,sy,ni;)[]  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  5.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 97.1,  1.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  3.8,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  2.9,  0.0,  0.0;  0.0,  0.0,  0.0;  1.9,  2.8,  0.0;
1708141624.514126 (us,sy,ni;)[]  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  1.0,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  3.8,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  0.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.9,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;
1708141625.558295 (us,sy,ni;)[]  0.0,  0.0,  0.0;  1.9,  2.8,  0.0;  0.0,  0.0,  0.0;  0.0,  2.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  5.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 98.1,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  6.7,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  2.9,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  0.0,  0.0;
1708141626.602546 (us,sy,ni;)[]  0.0,  1.0,  0.0;  0.0,  3.9,  0.0;  0.0,  0.0,  0.0;  0.0,  6.1,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  5.7,  0.0;  0.0,  1.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  5.7,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141627.647296 (us,sy,ni;)[]  0.0,  0.0,  0.0;  1.0,  2.9,  0.0;  0.0,  1.0,  0.0;  0.0,  4.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  5.8,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 98.1,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 27.6,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  4.8,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141628.691264 (us,sy,ni;)[]  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  2.9,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.9,  0.0;  0.0,  4.8,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  2.9,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.9,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141629.735624 (us,sy,ni;)[]  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  2.9,  0.0;  0.0,  2.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  4.8,  0.0;  0.0,  1.9,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0; 99.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 15.2,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.9,  0.9,  0.0;  2.9,  1.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141630.779836 (us,sy,ni;)[]  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  2.9,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.9,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.9,  0.0,  0.0;
1708141631.823585 (us,sy,ni;)[]  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.9,  2.9,  0.0;  0.0,  5.1,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  6.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0; 97.1,  1.9,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  8.6,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  6.6,  0.0,  0.0;  0.0,  0.0,  0.0; 18.3,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;
1708141632.868174 (us,sy,ni;)[]  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  2.9,  0.0;  0.0,  6.1,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  7.7,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;100.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  1.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  0.0,  0.0,  0.0;  3.8,  0.0,  0.0;  0.0,  0.0,  0.0;  1.0,  0.0,  0.0;
